"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","SGPS_1","SGPS_2","SGPS_3","SGPS_4","SGPS_5","SGPS_6","SGPS_7","SGPS_8","SGPS_9","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","subj_idx","friend_name","ParticipantID","value","success","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","timeout","failed_images","failed_audio","failed_video","version_attrib2","version_target2","correct","IAT","screen_id","task_id","RT","condition","word","varname","summary","version_attrib","version_target","time_stamp","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","identity","Image","question_order"
"1188","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","e","categorize-html","10","219265","0.0-6.0-1.0-2.0-1.0","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","11","1","moral","1188","self","本人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","11","219518","0.0-6.0-1.0-2.0-0.1","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"886","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","i","categorize-html","12","220409","0.0-6.0-1.0-2.0-1.1","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","11","1","moral","886","other","别人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","13","220661","0.0-6.0-1.0-2.0-0.2","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"599","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","e","categorize-html","14","221265","0.0-6.0-1.0-2.0-1.2","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","11","1","moral","599","self","自己的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","15","221517","0.0-6.0-1.0-2.0-0.3","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"958","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","i","categorize-html","16","222479","0.0-6.0-1.0-2.0-1.3","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","11","1","moral","958","other","别人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","17","222731","0.0-6.0-1.0-2.0-0.4","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"632","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","e","categorize-html","18","223365","0.0-6.0-1.0-2.0-1.4","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","11","1","moral","632","self","本人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","19","223617","0.0-6.0-1.0-2.0-0.5","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"787","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","i","categorize-html","20","224409","0.0-6.0-1.0-2.0-1.5","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","11","1","moral","787","other","他人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","21","224662","0.0-6.0-1.0-2.0-0.6","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"614","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","e","categorize-html","22","225280","0.0-6.0-1.0-2.0-1.6","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","11","1","moral","614","self","我的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","23","225533","0.0-6.0-1.0-2.0-0.7","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"639","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","i","categorize-html","24","226177","0.0-6.0-1.0-2.0-1.7","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","11","1","moral","639","other","他人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","25","226428","0.0-6.0-1.0-2.0-0.8","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"551","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","e","categorize-html","26","226985","0.0-6.0-1.0-2.0-1.8","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","11","1","moral","551","self","我","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","27","227237","0.0-6.0-1.0-2.0-0.9","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"888","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","i","categorize-html","28","228129","0.0-6.0-1.0-2.0-1.9","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","11","1","moral","888","other","他的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","29","228381","0.0-6.0-1.0-2.0-0.10","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"702","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","e","categorize-html","30","229089","0.0-6.0-1.0-2.0-1.10","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","11","1","moral","702","self","自己","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","31","229341","0.0-6.0-1.0-2.0-0.11","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"583","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","i","categorize-html","32","229928","0.0-6.0-1.0-2.0-1.11","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","11","1","moral","583","other","他","","","","","","","","","","","","","","",""
"4875","
    <div class=""tag-bottom""><p>
    —— 任务2：对“积极”词和“消极”词分类 ——<p/>   
    <span style=""color:#78DCE8""><b>注意上方，类别标签和需要分类的词语都已经改变</b></span><p/>
    <span style=""color:#FFD866""><b>请根据上方标签的提示，尽可能正确并且快速地做出按键反应</b></span><p/>
    当按键错误时屏幕中会出现<span style=""color:red""> X </span>，需要按另一个键纠正才能继续<br/><p/>
    请把双手食指分别放在键盘的“E”键和“I”键上<p/>
    按<空格键>开始
    </p></div>"," ","html-keyboard-response","33","234805","0.0-6.0-1.0-3.0","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","34","235057","0.0-6.0-1.0-4.0-0.0","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"689","<p style=""color:white; font-size: 35px;"">不仁</p>","i","categorize-html","35","235749","0.0-6.0-1.0-4.0-1.0","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","12","2","moral","689","negative","不仁","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","36","236008","0.0-6.0-1.0-4.0-0.1","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"508","<p style=""color:white; font-size: 35px;"">高尚</p>","e","categorize-html","37","236521","0.0-6.0-1.0-4.0-1.1","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","12","2","moral","508","positive","高尚","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","38","236773","0.0-6.0-1.0-4.0-0.2","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"579","<p style=""color:white; font-size: 35px;"">正直</p>","e","categorize-html","39","237356","0.0-6.0-1.0-4.0-1.2","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","12","2","moral","579","positive","正直","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","40","237608","0.0-6.0-1.0-4.0-0.3","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"580","<p style=""color:white; font-size: 35px;"">廉正</p>","e","categorize-html","41","238193","0.0-6.0-1.0-4.0-1.3","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","12","2","moral","580","positive","廉正","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","42","238445","0.0-6.0-1.0-4.0-0.4","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"550","<p style=""color:white; font-size: 35px;"">善良</p>","e","categorize-html","43","238999","0.0-6.0-1.0-4.0-1.4","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","12","2","moral","550","positive","善良","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","44","239251","0.0-6.0-1.0-4.0-0.5","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"553","<p style=""color:white; font-size: 35px;"">诚信</p>","e","categorize-html","45","239809","0.0-6.0-1.0-4.0-1.5","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","12","2","moral","553","positive","诚信","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","46","240060","0.0-6.0-1.0-4.0-0.6","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"752","<p style=""color:white; font-size: 35px;"">缺德</p>","i","categorize-html","47","240817","0.0-6.0-1.0-4.0-1.6","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","12","2","moral","752","negative","缺德","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","48","241069","0.0-6.0-1.0-4.0-0.7","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"511","<p style=""color:white; font-size: 35px;"">黑心</p>","i","categorize-html","49","241584","0.0-6.0-1.0-4.0-1.7","4","3","4","4","3","4","4","4","4","4","5","5","5","4","5","4","5","4","5","5","1","2","1","2","1","2","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","1","0","0","5","1","3","1","1","2","4","3","3","1","673561434503774208","王","695","","","","","","","","","","","","","","","","","","","true","12","2","moral","511","negative","黑心","","","","","","","","","","","","","","",""
