"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","SGPS_1","SGPS_2","SGPS_3","SGPS_4","SGPS_5","SGPS_6","SGPS_7","SGPS_8","SGPS_9","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","subj_idx","friend_name","ParticipantID","value","success","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","timeout","failed_images","failed_audio","failed_video","version_attrib2","version_target2","correct","IAT","screen_id","task_id","RT","condition","word","varname","summary","version_attrib","version_target","time_stamp","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","identity","Image","question_order"
"591","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","e","categorize-html","10","114226","0.0-6.0-1.0-2.0-1.0","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","true","11","1","moral","591","self","自己的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","11","114477","0.0-6.0-1.0-2.0-0.1","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"714","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","i","categorize-html","12","115193","0.0-6.0-1.0-2.0-1.1","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","true","11","1","moral","714","other","他人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","13","115444","0.0-6.0-1.0-2.0-0.2","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"577","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","i","categorize-html","14","116023","0.0-6.0-1.0-2.0-1.2","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","true","11","1","moral","577","other","别人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","15","116274","0.0-6.0-1.0-2.0-0.3","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"405","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","e","categorize-html","16","116683","0.0-6.0-1.0-2.0-1.3","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","true","11","1","moral","405","self","我","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","17","116935","0.0-6.0-1.0-2.0-0.4","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"372","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","e","categorize-html","18","117308","0.0-6.0-1.0-2.0-1.4","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","true","11","1","moral","372","self","本人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","19","117559","0.0-6.0-1.0-2.0-0.5","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"440","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","i","categorize-html","20","118003","0.0-6.0-1.0-2.0-1.5","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","true","11","1","moral","440","other","他","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","21","118255","0.0-6.0-1.0-2.0-0.6","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"527","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","i","categorize-html","22","118785","0.0-6.0-1.0-2.0-1.6","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","true","11","1","moral","527","other","别人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","23","119037","0.0-6.0-1.0-2.0-0.7","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"443","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","i","categorize-html","24","119483","0.0-6.0-1.0-2.0-1.7","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","true","11","1","moral","443","other","他的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","25","119735","0.0-6.0-1.0-2.0-0.8","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"424","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","e","categorize-html","26","120161","0.0-6.0-1.0-2.0-1.8","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","true","11","1","moral","424","self","自己","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","27","120413","0.0-6.0-1.0-2.0-0.9","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"370","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","e","categorize-html","28","120786","0.0-6.0-1.0-2.0-1.9","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","true","11","1","moral","370","self","我的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","29","121038","0.0-6.0-1.0-2.0-0.10","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"442","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","e","categorize-html","30","121481","0.0-6.0-1.0-2.0-1.10","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","true","11","1","moral","442","self","本人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","31","121733","0.0-6.0-1.0-2.0-0.11","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"410","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","e","categorize-html","32","122360","0.0-6.0-1.0-2.0-1.11","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","false","11","1","moral","410","other","他人","","","","","","","","","","","","","","",""
"2007","
    <div class=""tag-bottom""><p>
    —— 任务2：对“消极”词和“积极”词分类 ——<p/>   
    <span style=""color:#78DCE8""><b>注意上方，类别标签和需要分类的词语都已经改变</b></span><p/>
    <span style=""color:#FFD866""><b>请根据上方标签的提示，尽可能正确并且快速地做出按键反应</b></span><p/>
    当按键错误时屏幕中会出现<span style=""color:red""> X </span>，需要按另一个键纠正才能继续<br/><p/>
    请把双手食指分别放在键盘的“E”键和“I”键上<p/>
    按<空格键>开始
    </p></div>"," ","html-keyboard-response","33","124368","0.0-6.0-1.0-3.0","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","34","124620","0.0-6.0-1.0-4.0-0.0","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"747","<p style=""color:white; font-size: 35px;"">黑心</p>","i","categorize-html","35","125744","0.0-6.0-1.0-4.0-1.0","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","false","12","2","moral","747","negative","黑心","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","36","125996","0.0-6.0-1.0-4.0-0.1","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"427","<p style=""color:white; font-size: 35px;"">善良</p>","i","categorize-html","37","126425","0.0-6.0-1.0-4.0-1.1","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","true","12","2","moral","427","positive","善良","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","38","126676","0.0-6.0-1.0-4.0-0.2","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"603","<p style=""color:white; font-size: 35px;"">小人</p>","e","categorize-html","39","127281","0.0-6.0-1.0-4.0-1.2","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","true","12","2","moral","603","negative","小人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","40","127532","0.0-6.0-1.0-4.0-0.3","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"487","<p style=""color:white; font-size: 35px;"">君子</p>","i","categorize-html","41","128023","0.0-6.0-1.0-4.0-1.3","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","true","12","2","moral","487","positive","君子","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","42","128274","0.0-6.0-1.0-4.0-0.4","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"492","<p style=""color:white; font-size: 35px;"">缺德</p>","e","categorize-html","43","128768","0.0-6.0-1.0-4.0-1.4","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","true","12","2","moral","492","negative","缺德","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","44","129021","0.0-6.0-1.0-4.0-0.5","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"523","<p style=""color:white; font-size: 35px;"">高尚</p>","i","categorize-html","45","129545","0.0-6.0-1.0-4.0-1.5","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","true","12","2","moral","523","positive","高尚","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","46","129797","0.0-6.0-1.0-4.0-0.6","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"728","<p style=""color:white; font-size: 35px;"">廉正</p>","i","categorize-html","47","130527","0.0-6.0-1.0-4.0-1.6","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","true","12","2","moral","728","positive","廉正","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","48","130779","0.0-6.0-1.0-4.0-0.7","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"756","<p style=""color:white; font-size: 35px;"">不孝</p>","e","categorize-html","49","131539","0.0-6.0-1.0-4.0-1.7","3","4","4","4","3","4","3","3","4","4","5","4","5","5","4","4","5","4","5","4","4","5","4","3","5","5","3","2","3","1","0","1","1","0","1","1","1","0","1","1","0","1","0","0","4","1","4","1","2","3","3","4","2","3","723547879209172992","孙","411","","","","","","","","","","","","","","","","","","","true","12","2","moral","756","negative","不孝","","","","","","","","","","","","","","",""
