"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","ParticipantID","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","task_id","screen_id","time_stamp","response_type","key_press","avg_frame_time","center_x","center_y","person","word","valence","domain","math","correct_response","correct","status","view_history","identity","duration","Image","condition","question_order"
"1354","","f","psychophysics","10","151943","0.0-7.0-1.0-0.1","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","no","","","","","","","","","SRET_EW","EW_practice","","key","f","16.66145000000002","768","428","自己","刻板","Negative","ability","","","","","","","","","",""
"2795","","j","psychophysics","11","155739","0.0-7.0-1.0-0.2","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","yes","","","","","","","","","SRET_EW","EW_practice","","key","j","16.66270044052859","768","428","朋友","忠实","Positive","morality","","","","","","","","","",""
"2328","","f","psychophysics","12","159070","0.0-7.0-1.0-0.3","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","no","","","","","","","","","SRET_EW","EW_practice","","key","f","16.66302010050247","768","428","朋友","徇私","Negative","morality","","","","","","","","","",""
"7833","
    <p><div style='color:white;font-size:35px; line-height:20px;'>请您再次阅读实验要求</div></p><br>
    <p><div style='color:white;font-size:25px; line-height:20px;'>请回忆某一个亲密的朋友，你们至少2年前就认识了，并且最近2年经常见面。</div></p>
    <p><div style='color:white;font-size:25px; line-height:20px;'>在本实验中，您将会看到一些形容词。</div></p>
    <p><div style='color:yellow;font-size:25px; line-height:20px;'>您的任务是判断这些形容词是否符合对您自己或您的朋友的描述。</div></p>
    <p><div class='footer' style='font-size:25px; line-height:20px;'>如果对本实验还有不清楚之处，请立即向实验员咨询。</p><p style='font-size:25px; line-height:20px;'>如果您明白了规则：</p><p style='font-size:22px; line-height:20px;'>请按 继续 进入正式实验</p>
    </div>
    <p style='font-size:35px'>符合按<span style=""color:lightgreen""> j 键</span>，不符合按<span style=""color:red""> f 键</span></p>","0","html-button-response","13","166904","0.0-7.0-2.0","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","","","","","","","","","","SRET_EW","prac_instructions","Fri Nov 03 2023 22:01:14 GMT+0800 (中国标准时间)","","","","","","","","","","","","","","","","","","",""
"3005","","f","psychophysics","14","170910","0.0-7.0-3.0-0.0","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.729316666666637","768","428","朋友","迷糊","Negative","ability","","","","","","","","","",""
"919","","j","psychophysics","15","172831","0.0-7.0-3.0-0.1","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.6624736842105","768","428","朋友","务实","Positive","ability","","","","","","","","","",""
"1422","","f","psychophysics","16","175255","0.0-7.0-3.0-0.2","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.6615172413794","768","428","自己","说谎","Negative","morality","","","","","","","","","",""
"1028","","j","psychophysics","17","177285","0.0-7.0-3.0-0.3","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.657341666666618","768","428","自己","坚贞","Positive","morality","","","","","","","","","",""
"5322","","f","psychophysics","18","183608","0.0-7.0-3.0-0.4","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.662250659630573","768","428","自己","无私","Positive","morality","","","","","","","","","",""
"2785","","f","psychophysics","19","187395","0.0-7.0-3.0-0.5","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.662933628318473","768","428","自己","盲目","Negative","ability","","","","","","","","","",""
"3689","","j","psychophysics","20","192086","0.0-7.0-3.0-0.6","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.662195729537434","768","428","自己","娴熟","Positive","ability","","","","","","","","","",""
"962","","j","psychophysics","21","194049","0.0-7.0-3.0-0.7","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.66044444444442","768","428","朋友","细心","Positive","ability","","","","","","","","","",""
"2015","","f","psychophysics","22","197066","0.0-7.0-3.0-0.8","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.661122222222264","768","428","朋友","迂拙","Negative","ability","","","","","","","","","",""
"1188","","j","psychophysics","23","199265","0.0-7.0-3.0-0.9","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.66038167938916","768","428","朋友","聪明","Positive","ability","","","","","","","","","",""
"1050","","j","psychophysics","24","201316","0.0-7.0-3.0-0.10","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.660860655737704","768","428","自己","守信","Positive","morality","","","","","","","","","",""
"873","","f","psychophysics","25","203190","0.0-7.0-3.0-0.11","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.65933333333348","768","428","自己","窝囊","Negative","ability","","","","","","","","","",""
"1232","","f","psychophysics","26","205425","0.0-7.0-3.0-0.12","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.66375187969932","768","428","朋友","失信","Negative","morality","","","","","","","","","",""
"1090","","j","psychophysics","27","207516","0.0-7.0-3.0-0.13","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.663631999999982","768","428","朋友","依靠","Negative","ability","","","","","","","","","",""
"1433","","j","psychophysics","28","209950","0.0-7.0-3.0-0.14","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.661917241379328","768","428","自己","变通","Positive","ability","","","","","","","","","",""
"155","","j","psychophysics","29","211107","0.0-7.0-3.0-0.15","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.660132352941538","768","428","自己","高明","Positive","ability","","","","","","","","","",""
"1344","","j","psychophysics","30","213452","0.0-7.0-3.0-0.16","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.664042857142963","768","428","朋友","慈悲","Positive","morality","","","","","","","","","",""
"1142","","j","psychophysics","31","215595","0.0-7.0-3.0-0.17","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","yes","","","","","","","","","SRET","EW_formal","","key","j","16.66109375000019","768","428","朋友","中用","Positive","ability","","","","","","","","","",""
"1134","","f","psychophysics","32","217730","0.0-7.0-3.0-0.18","6","6","6","5","5","5","4","5","2","4","5","2","1","1","2","0","0","0","2","5","4","5","4","4","4","4","4","4","4","4","6","5","5","3","7","5","5","5","6","6","7","3","6","2","7","1","6","6","6","5","5","2","6","7","6","3","7","6","1","6","5","5","5","7","7","7","7","7","7","7","3","2","3","7","7","7","6","7","766049476896100353","张","569","Male","[""好他"",""坏他"",""坏我"",""好我""]","[""强他"",""弱他"",""弱我"",""强我""]","","","","","","","","no","","","","","","","","","SRET","EW_formal","","key","f","16.659724409448845","768","428","自己","势利","Negative","morality","","","","","","","","","",""
