"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","trap2","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","ParticipantID","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","task_id","screen_id","time_stamp","response_type","key_press","avg_frame_time","center_x","center_y","person","word","valence","domain","math","correct_response","correct","status","view_history","identity","duration","Image","condition","question_order","trap2_item"
"54640","
   <p><div style='color:white; font-size: 25px'>您好，欢迎参加本次实验。</div></p>
   <p><div style='color:white; font-size: 25px'>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</div></p>
   <p><div style='color:white; font-size: 25px'>如果您未见过上述内容，请咨询实验员。</div></p>
   <p style='color:white; font-size: 25px'>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
   <p><div style = ""color: pink;font-size:30px;"">请确保您记得day0的实验编号，您将在本次实验输入该编号，若您忘记，请咨询实验员后作答。</div></p>
   <p><div style = ""color:lightblue;font-size:25px;"">请您尽可能认真地作答，我们将依据您在各问卷和按键任务中的作答质量发放报酬。</div></p>
   <p> <div style = ""color: green""><按空格键至下页></div> </p>
   "," ","html-keyboard-response","0","54641","0.0-0.0","4","5","5","3","2","4","2","3","4","4","4","-1","1","0","-2","-3","0","1","1","4","3","5","4","3","3","3","2","4","3","6","6","4","5","4","4","6","7","6","4","5","5","3","3","3","4","1","3","2","1","2","3","4","3","2","4","2","6","4","2","2","3","3","3","3","4","3","5","3","7","6","3","6","3","4","4","5","5","1","3","796359969116135425","李","654","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","call-function","1","54643","0.0-1.0-0.0","4","5","5","3","2","4","2","3","4","4","4","-1","1","0","-2","-3","0","1","1","4","3","5","4","3","3","3","2","4","3","6","6","4","5","4","4","6","7","6","4","5","5","3","3","3","4","1","3","2","1","2","3","4","3","2","4","2","6","4","2","2","3","3","3","3","4","3","5","3","7","6","3","6","3","4","4","5","5","1","3","796359969116135425","李","654","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25721","","[{""name"":""Sex"",""value"":""0""},{""name"":""friend_name"",""value"":""李""},{""name"":""ParticipantID"",""value"":""654""}]","survey-html-form","2","80364","0.0-1.0-1.0","4","5","5","3","2","4","2","3","4","4","4","-1","1","0","-2","-3","0","1","1","4","3","5","4","3","3","3","2","4","3","6","6","4","5","4","4","6","7","6","4","5","5","3","3","3","4","1","3","2","1","2","3","4","3","2","4","2","6","4","2","2","3","3","3","3","4","3","5","3","7","6","3","6","3","4","4","5","5","1","3","796359969116135425","李","654","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","preload","3","80760","0.0-2.0","4","5","5","3","2","4","2","3","4","4","4","-1","1","0","-2","-3","0","1","1","4","3","5","4","3","3","3","2","4","3","6","6","4","5","4","4","6","7","6","4","5","5","3","3","3","4","1","3","2","1","2","3","4","3","2","4","2","6","4","2","2","3","3","3","3","4","3","5","3","7","6","3","6","3","4","4","5","5","1","3","796359969116135425","李","654","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","fullscreen","4","95129","0.0-3.0","4","5","5","3","2","4","2","3","4","4","4","-1","1","0","-2","-3","0","1","1","4","3","5","4","3","3","3","2","4","3","6","6","4","5","4","4","6","7","6","4","5","5","3","3","3","4","1","3","2","1","2","3","4","3","2","4","2","6","4","2","2","3","3","3","3","4","3","5","3","7","6","3","6","3","4","4","5","5","1","3","796359969116135425","李","654","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","true","","","","","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42831.89999997616","","{""Q01"":""4"",""Q02"":""5"",""Q03"":""5"",""Q04"":""3"",""Q05"":""2""}","survey-template","5","137964","0.0-4.0","4","5","5","3","2","4","2","3","4","4","4","-1","1","0","-2","-3","0","1","1","4","3","5","4","3","3","3","2","4","3","6","6","4","5","4","4","6","7","6","4","5","5","3","3","3","4","1","3","2","1","2","3","4","3","2","4","2","6","4","2","2","3","3","3","3","4","3","5","3","7","6","3","6","3","4","4","5","5","1","3","796359969116135425","李","654","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","","","","","","","{""Q01"":""4"",""Q02"":""5"",""Q03"":""5"",""Q04"":""3"",""Q05"":""2""}","[0,1,2,3,4]","[""Q01"",""Q02"",""Q05"",""Q04"",""Q03"",""Q02"",""Q04"",""Q05""]","[4618.5,5579.299999952316,14298.299999952316,15593.199999928474,17712.199999928474,22173.199999928474,30372.299999952316,33740.199999928474]","[]","[4618.5,5579.299999952316,14298.299999952316,15593.199999928474,17712.199999928474,22173.199999928474,30372.299999952316,33740.199999928474,42831.39999997616]","0.4","0.5","0","","","","","","","","","","","","","","","","","","","","","","",""
"39259.700000047684","","{""Q01"":""4"",""Q02"":""2"",""Q03"":""3"",""Q04"":""4"",""Q05"":""4"",""Q06"":""4""}","survey-template","6","177225","0.0-5.0","4","5","5","3","2","4","2","3","4","4","4","-1","1","0","-2","-3","0","1","1","4","3","5","4","3","3","3","2","4","3","6","6","4","5","4","4","6","7","6","4","5","5","3","3","3","4","1","3","2","1","2","3","4","3","2","4","2","6","4","2","2","3","3","3","3","4","3","5","3","7","6","3","6","3","4","4","5","5","1","3","796359969116135425","李","654","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","","","","","","","{""Q01"":""4"",""Q02"":""2"",""Q03"":""3"",""Q04"":""4"",""Q05"":""4"",""Q06"":""4""}","[0,1,2,3,4,5]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06""]","[8725.600000023842,24185.700000047684,26724.600000023842,31053.5,32994.5,36090.5]","[]","[2359.100000023842,8725.600000023842,24185.700000047684,26724.600000023842,31053.5,32994.5,36090.5,39259.39999997616]","0.5","0.4","0","","","","","","","","","","","","","","","","","","","","","","",""
"59198.299999952316","","{""Q01"":""-1"",""Q02"":""1"",""Q03"":""0"",""Q04"":""-2"",""Q05"":""-3"",""Q06"":""0"",""Q07"":""1"",""Q08"":""1""}","survey-template","7","236427","0.0-6.0","4","5","5","3","2","4","2","3","4","4","4","-1","1","0","-2","-3","0","1","1","4","3","5","4","3","3","3","2","4","3","6","6","4","5","4","4","6","7","6","4","5","5","3","3","3","4","1","3","2","1","2","3","4","3","2","4","2","6","4","2","2","3","3","3","3","4","3","5","3","7","6","3","6","3","4","4","5","5","1","3","796359969116135425","李","654","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","","","","","","","{""Q01"":""-1"",""Q02"":""1"",""Q03"":""0"",""Q04"":""-2"",""Q05"":""-3"",""Q06"":""0"",""Q07"":""1"",""Q08"":""1""}","[0,1,2,3,4,5,6,7]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08"",""Q07"",""Q02""]","[3317.2999999523163,6962.299999952316,13520.5,25483.299999952316,37130.10000002384,40091.299999952316,44976.5,49066.199999928474,53189.39999997616,57543.39999997616]","[]","[3317.2999999523163,6226.399999976158,6962.299999952316,12798.600000023842,13520.5,25483.299999952316,35836.5,37130.10000002384,40091.299999952316,44976.5,49066.199999928474,53189.39999997616,57543.39999997616,59197.60000002384]","0.375","0.42857142857142855","0","","","","","","","","","","","","","","","","","","","","","","",""
"18389","
    <p><div style='color:white;font-size:35px; line-height:20px;'>词汇评估任务</div></p><br>
    <p><div style='color:white;font-size:25px; line-height:20px;'>请再次回忆该亲密的朋友，你们至少2年前就认识了，并且最近2年经常见面。</div></p>
    <p><div style='color:white;font-size:25px; line-height:20px;'>在本实验中，您将会看到一些形容词。</div></p>
    <p><div style='color:yellow;font-size:25px; line-height:20px;'>您的任务是判断这些形容词是否符合对您自己或您的朋友的描述。</div></p><p style='font-size:35px'>符合按<span style=""color:lightgreen""> f 键</span>，不符合按<span style=""color:red""> j 键</span></p>","0","html-button-response","8","254819","0.0-7.0-0.0","4","5","5","3","2","4","2","3","4","4","4","-1","1","0","-2","-3","0","1","1","4","3","5","4","3","3","3","2","4","3","6","6","4","5","4","4","6","7","6","4","5","5","3","3","3","4","1","3","2","1","2","3","4","3","2","4","2","6","4","2","2","3","3","3","3","4","3","5","3","7","6","3","6","3","4","4","5","5","1","3","796359969116135425","李","654","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","","","","","","","","","","","","","","","","SRET_EW","EW_instructions","Thu Feb 01 2024 11:20:44 GMT+0800 (中国标准时间)","","","","","","","","","","","","","","","","","","","",""
"1847","","f","psychophysics","9","257668","0.0-7.0-1.0-0.0","4","5","5","3","2","4","2","3","4","4","4","-1","1","0","-2","-3","0","1","1","4","3","5","4","3","3","3","2","4","3","6","6","4","5","4","4","6","7","6","4","5","5","3","3","3","4","1","3","2","1","2","3","4","3","2","4","2","6","4","2","2","3","3","3","3","4","3","5","3","7","6","3","6","3","4","4","5","5","1","3","796359969116135425","李","654","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","","","","","","","yes","","","","","","","","","SRET_EW","EW_practice","","key","f","8.333333333333334","853.3333333333334","529.3333333333334","自己","刻板","Negative","ability","","","","","","","","","","",""
