"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","SGPS_1","SGPS_2","SGPS_3","SGPS_4","SGPS_5","SGPS_6","SGPS_7","SGPS_8","SGPS_9","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","subj_idx","friend_name","ParticipantID","value","success","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","timeout","failed_images","failed_audio","failed_video","version_attrib2","version_target2","correct","IAT","screen_id","task_id","RT","condition","word","varname","summary","version_attrib","version_target","time_stamp","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","identity","Image","question_order"
"859","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","e","categorize-html","10","168095","0.0-6.0-1.0-2.0-1.0","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","11","1","moral","859","other","他","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","11","168346","0.0-6.0-1.0-2.0-0.1","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"589","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","e","categorize-html","12","168935","0.0-6.0-1.0-2.0-1.1","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","11","1","moral","589","other","他人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","13","169187","0.0-6.0-1.0-2.0-0.2","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"572","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","i","categorize-html","14","169759","0.0-6.0-1.0-2.0-1.2","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","11","1","moral","572","self","我的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","15","170010","0.0-6.0-1.0-2.0-0.3","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"692","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","i","categorize-html","16","170703","0.0-6.0-1.0-2.0-1.3","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","11","1","moral","692","self","本人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","17","170955","0.0-6.0-1.0-2.0-0.4","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"484","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","e","categorize-html","18","171439","0.0-6.0-1.0-2.0-1.4","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","11","1","moral","484","other","他人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","19","171690","0.0-6.0-1.0-2.0-0.5","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"523","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","i","categorize-html","20","172214","0.0-6.0-1.0-2.0-1.5","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","11","1","moral","523","self","我","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","21","172466","0.0-6.0-1.0-2.0-0.6","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"524","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","i","categorize-html","22","172991","0.0-6.0-1.0-2.0-1.6","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","11","1","moral","524","self","自己","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","23","173242","0.0-6.0-1.0-2.0-0.7","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"629","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","i","categorize-html","24","173871","0.0-6.0-1.0-2.0-1.7","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","11","1","moral","629","self","本人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","25","174122","0.0-6.0-1.0-2.0-0.8","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"460","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","i","categorize-html","26","174582","0.0-6.0-1.0-2.0-1.8","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","11","1","moral","460","self","自己的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","27","174833","0.0-6.0-1.0-2.0-0.9","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"525","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","e","categorize-html","28","175358","0.0-6.0-1.0-2.0-1.9","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","11","1","moral","525","other","他的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","29","175609","0.0-6.0-1.0-2.0-0.10","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"509","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","e","categorize-html","30","176119","0.0-6.0-1.0-2.0-1.10","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","11","1","moral","509","other","别人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","31","176370","0.0-6.0-1.0-2.0-0.11","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"484","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","e","categorize-html","32","176855","0.0-6.0-1.0-2.0-1.11","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","11","1","moral","484","other","别人的","","","","","","","","","","","","","","",""
"4112","
    <div class=""tag-bottom""><p>
    —— 任务2：对“积极”词和“消极”词分类 ——<p/>   
    <span style=""color:#78DCE8""><b>注意上方，类别标签和需要分类的词语都已经改变</b></span><p/>
    <span style=""color:#FFD866""><b>请根据上方标签的提示，尽可能正确并且快速地做出按键反应</b></span><p/>
    当按键错误时屏幕中会出现<span style=""color:red""> X </span>，需要按另一个键纠正才能继续<br/><p/>
    请把双手食指分别放在键盘的“E”键和“I”键上<p/>
    按<空格键>开始
    </p></div>"," ","html-keyboard-response","33","180967","0.0-6.0-1.0-3.0","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","34","181218","0.0-6.0-1.0-4.0-0.0","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"947","<p style=""color:white; font-size: 35px;"">诚信</p>","e","categorize-html","35","182166","0.0-6.0-1.0-4.0-1.0","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","12","2","moral","947","positive","诚信","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","36","182417","0.0-6.0-1.0-4.0-0.1","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"501","<p style=""color:white; font-size: 35px;"">正直</p>","e","categorize-html","37","182919","0.0-6.0-1.0-4.0-1.1","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","12","2","moral","501","positive","正直","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","38","183171","0.0-6.0-1.0-4.0-0.2","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"508","<p style=""color:white; font-size: 35px;"">黑心</p>","i","categorize-html","39","183679","0.0-6.0-1.0-4.0-1.2","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","12","2","moral","508","negative","黑心","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","40","183931","0.0-6.0-1.0-4.0-0.3","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"483","<p style=""color:white; font-size: 35px;"">不仁</p>","i","categorize-html","41","184415","0.0-6.0-1.0-4.0-1.3","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","12","2","moral","483","negative","不仁","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","42","184666","0.0-6.0-1.0-4.0-0.4","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"652","<p style=""color:white; font-size: 35px;"">廉正</p>","e","categorize-html","43","185319","0.0-6.0-1.0-4.0-1.4","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","12","2","moral","652","positive","廉正","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","44","185570","0.0-6.0-1.0-4.0-0.5","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"484","<p style=""color:white; font-size: 35px;"">不孝</p>","i","categorize-html","45","186055","0.0-6.0-1.0-4.0-1.5","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","12","2","moral","484","negative","不孝","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","46","186306","0.0-6.0-1.0-4.0-0.6","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"540","<p style=""color:white; font-size: 35px;"">卑鄙</p>","i","categorize-html","47","186847","0.0-6.0-1.0-4.0-1.6","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","12","2","moral","540","negative","卑鄙","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","48","187098","0.0-6.0-1.0-4.0-0.7","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"804","<p style=""color:white; font-size: 35px;"">君子</p>","e","categorize-html","49","187903","0.0-6.0-1.0-4.0-1.7","2","2","2","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","4","5","4","4","4","5","4","5","4","1","0","1","1","0","0","1","1","0","1","1","0","1","0","1","3","4","5","4","4","5","4","3","3","2","587598071420944384","陈","181","","","","","","","","","","","","","","","","","","","true","12","2","moral","804","positive","君子","","","","","","","","","","","","","","",""
