"","ParticipantID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","con","ID"
"1",37,"Female","SRET_EW","EW_instructions","","","","","","","","0","","129526","","__","phase_004_subj_1"
"2",37,"Female","SRET_EW","EW_practice","friend","Positive","morality","忠实","","","","j","yes","2413","","friend_Positive_morality","phase_004_subj_1"
"3",37,"Female","SRET_EW","EW_practice","friend","Negative","morality","徇私","","","","f","no","2287","","friend_Negative_morality","phase_004_subj_1"
"4",37,"Female","SRET_EW","EW_practice","self","Positive","ability","严谨","","","","j","yes","1455","","self_Positive_ability","phase_004_subj_1"
"5",37,"Female","SRET_EW","EW_practice","self","Negative","ability","刻板","","","","f","no","3686","","self_Negative_ability","phase_004_subj_1"
"6",37,"Female","SRET_EW","prac_instructions","","","","","","","","0","","169135","","__","phase_004_subj_1"
"7",37,"Female","SRET","EW_formal","self","Positive","morality","坚贞","","","","j","yes","4141","","self_Positive_morality","phase_004_subj_1"
"8",37,"Female","SRET","EW_formal","friend","Positive","ability","务实","","","","j","yes","5776","","friend_Positive_ability","phase_004_subj_1"
"9",37,"Female","SRET","EW_formal","friend","Negative","ability","迷糊","","","","f","no","7998","","friend_Negative_ability","phase_004_subj_1"
"10",37,"Female","SRET","EW_formal","self","Negative","morality","说谎","","","","f","no","3987","","self_Negative_morality","phase_004_subj_1"
"11",37,"Female","SRET","EW_formal","friend","Negative","morality","背叛","","","","f","no","3743","","friend_Negative_morality","phase_004_subj_1"
"12",37,"Female","SRET","EW_formal","friend","Negative","morality","拜金","","","","f","no","3136","","friend_Negative_morality","phase_004_subj_1"
"13",37,"Female","SRET","EW_formal","friend","Positive","morality","诚信","","","","j","yes","2494","","friend_Positive_morality","phase_004_subj_1"
"14",37,"Female","SRET","EW_formal","friend","Negative","morality","恶劣","","","","f","no","2782","","friend_Negative_morality","phase_004_subj_1"
"15",37,"Female","SRET","EW_formal","friend","Positive","ability","专注","","","","j","yes","4735","","friend_Positive_ability","phase_004_subj_1"
"16",37,"Female","SRET","EW_formal","friend","Positive","ability","上进","","","","j","yes","4582","","friend_Positive_ability","phase_004_subj_1"
"17",37,"Female","SRET","EW_formal","friend","Negative","ability","逞能","","","","f","no","2415","","friend_Negative_ability","phase_004_subj_1"
"18",37,"Female","SRET","EW_formal","self","Positive","ability","博学","","","","j","yes","3135","","self_Positive_ability","phase_004_subj_1"
"19",37,"Female","SRET","EW_formal","self","Positive","morality","勤恳","","","","j","yes","5599","","self_Positive_morality","phase_004_subj_1"
"20",37,"Female","SRET","EW_formal","friend","Negative","ability","无能","","","","f","no","3629","","friend_Negative_ability","phase_004_subj_1"
"21",37,"Female","SRET","EW_formal","friend","Negative","morality","龌龊","","","","f","no","6007","","friend_Negative_morality","phase_004_subj_1"
"22",37,"Female","SRET","EW_formal","self","Positive","ability","努力","","","","j","yes","4806","","self_Positive_ability","phase_004_subj_1"
"23",37,"Female","SRET","EW_formal","friend","Positive","morality","忠义","","","","j","yes","4855","","friend_Positive_morality","phase_004_subj_1"
"24",37,"Female","SRET","EW_formal","friend","Positive","morality","奉献","","","","j","yes","3744","","friend_Positive_morality","phase_004_subj_1"
"25",37,"Female","SRET","EW_formal","self","Negative","ability","短视","","","","f","no","4893","","self_Negative_ability","phase_004_subj_1"
"26",37,"Female","SRET","EW_formal","self","Positive","ability","毅力","","","","j","yes","6807","","self_Positive_ability","phase_004_subj_1"
"27",37,"Female","SRET","EW_formal","self","Negative","morality","歹毒","","","","f","no","3752","","self_Negative_morality","phase_004_subj_1"
"28",37,"Female","SRET","EW_formal","friend","Positive","ability","刻苦","","","","j","yes","4525","","friend_Positive_ability","phase_004_subj_1"
"29",37,"Female","SRET","EW_formal","self","Negative","ability","笨蛋","","","","f","no","1895","","self_Negative_ability","phase_004_subj_1"
"30",37,"Female","SRET","EW_formal","self","Positive","ability","学霸","","","","j","yes","1814","","self_Positive_ability","phase_004_subj_1"
"31",37,"Female","SRET","EW_formal","self","Positive","ability","精干","","","","j","yes","918","","self_Positive_ability","phase_004_subj_1"
"32",37,"Female","SRET","EW_formal","self","Positive","ability","勤奋","","","","j","yes","848","","self_Positive_ability","phase_004_subj_1"
"33",37,"Female","SRET","EW_formal","self","Negative","ability","愚蠢","","","","f","no","2257","","self_Negative_ability","phase_004_subj_1"
"34",37,"Female","SRET","EW_formal","friend","Negative","ability","犹豫","","","","f","no","1493","","friend_Negative_ability","phase_004_subj_1"
"35",37,"Female","SRET","EW_formal","friend","Negative","morality","虚假","","","","f","no","2080","","friend_Negative_morality","phase_004_subj_1"
"36",37,"Female","SRET","EW_formal","self","Negative","ability","外行","","","","f","no","1750","","self_Negative_ability","phase_004_subj_1"
"37",37,"Female","SRET","EW_formal","self","Positive","morality","侠义","","","","j","yes","1542","","self_Positive_morality","phase_004_subj_1"
"38",37,"Female","SRET","EW_formal","friend","Negative","ability","愚痴","","","","f","no","4744","","friend_Negative_ability","phase_004_subj_1"
"39",37,"Female","SRET","EW_formal","self","Positive","morality","刚正","","","","j","yes","883","","self_Positive_morality","phase_004_subj_1"
"40",37,"Female","SRET","EW_formal","self","Positive","morality","孝顺","","","","j","yes","1508","","self_Positive_morality","phase_004_subj_1"
"41",37,"Female","SRET","EW_formal","self","Negative","morality","不良","","","","f","no","1190","","self_Negative_morality","phase_004_subj_1"
