"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","SGPS_1","SGPS_2","SGPS_3","SGPS_4","SGPS_5","SGPS_6","SGPS_7","SGPS_8","SGPS_9","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","subj_idx","friend_name","ParticipantID","value","success","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","timeout","failed_images","failed_audio","failed_video","version_attrib","version_target","correct","IAT","screen_id","task_id","RT","condition","word","varname","summary","version_attrib2","version_target2","time_stamp","view_history","response_type","key_press","avg_frame_time","center_x","center_y","correct_response","identity","Image","question_order"
"659","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我</p>","e","categorize-html","10","517709","0.0-6.0-0.0-2.0-1.0","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","true","1","1","ability","659","self","我","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","11","517967","0.0-6.0-0.0-2.0-0.1","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"780","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己的</p>","e","categorize-html","12","518748","0.0-6.0-0.0-2.0-1.1","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","true","1","1","ability","780","self","自己的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","13","519000","0.0-6.0-0.0-2.0-0.2","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"574","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人</p>","i","categorize-html","14","520076","0.0-6.0-0.0-2.0-1.2","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","false","1","1","ability","574","self","本人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","15","520331","0.0-6.0-0.0-2.0-0.3","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"575","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人</p>","i","categorize-html","16","520910","0.0-6.0-0.0-2.0-1.3","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","true","1","1","ability","575","other","别人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","17","521165","0.0-6.0-0.0-2.0-0.4","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"895","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他的</p>","i","categorize-html","18","522066","0.0-6.0-0.0-2.0-1.4","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","true","1","1","ability","895","other","他的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","19","522320","0.0-6.0-0.0-2.0-0.5","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"802","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">自己</p>","e","categorize-html","20","523125","0.0-6.0-0.0-2.0-1.5","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","true","1","1","ability","802","self","自己","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","21","523385","0.0-6.0-0.0-2.0-0.6","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"652","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">本人的</p>","e","categorize-html","22","524042","0.0-6.0-0.0-2.0-1.6","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","true","1","1","ability","652","self","本人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","23","524300","0.0-6.0-0.0-2.0-0.7","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"584","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他</p>","i","categorize-html","24","524889","0.0-6.0-0.0-2.0-1.7","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","true","1","1","ability","584","other","他","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","25","525149","0.0-6.0-0.0-2.0-0.8","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"893","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人</p>","i","categorize-html","26","526046","0.0-6.0-0.0-2.0-1.8","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","true","1","1","ability","893","other","他人","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","27","526301","0.0-6.0-0.0-2.0-0.9","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"402","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">我的</p>","e","categorize-html","28","526709","0.0-6.0-0.0-2.0-1.9","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","true","1","1","ability","402","self","我的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","29","526962","0.0-6.0-0.0-2.0-0.10","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"578","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">他人的</p>","i","categorize-html","30","527546","0.0-6.0-0.0-2.0-1.10","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","true","1","1","ability","578","other","他人的","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","31","527803","0.0-6.0-0.0-2.0-0.11","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"948","<p style=""color:rgb(150, 250, 100); font-size: 35px;"">别人的</p>","i","categorize-html","32","528754","0.0-6.0-0.0-2.0-1.11","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","true","1","1","ability","948","other","别人的","","","","","","","","","","","","","","",""
"1718","
    <div class=""tag-bottom""><p>
    —— 任务2：对“消极”词和“积极”词分类 ——<p/>   
    <span style=""color:#78DCE8""><b>注意上方，类别标签和需要分类的词语都已经改变</b></span><p/>
    <span style=""color:#FFD866""><b>请根据上方标签的提示，尽可能正确并且快速地做出按键反应</b></span><p/>
    当按键错误时屏幕中会出现<span style=""color:red""> X </span>，需要按另一个键纠正才能继续<br/><p/>
    请把双手食指分别放在键盘的“E”键和“I”键上<p/>
    按<空格键>开始
    </p></div>"," ","html-keyboard-response","33","530473","0.0-6.0-0.0-3.0","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","34","530733","0.0-6.0-0.0-4.0-0.0","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"784","<p style=""color:white; font-size: 35px;"">能干</p>","i","categorize-html","35","531525","0.0-6.0-0.0-4.0-1.0","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","true","2","2","ability","784","positive","能干","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","36","531783","0.0-6.0-0.0-4.0-0.1","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"503","<p style=""color:white; font-size: 35px;"">无能</p>","e","categorize-html","37","532290","0.0-6.0-0.0-4.0-1.1","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","true","2","2","ability","503","negative","无能","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","38","532549","0.0-6.0-0.0-4.0-0.2","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"586","<p style=""color:white; font-size: 35px;"">废物</p>","e","categorize-html","39","533139","0.0-6.0-0.0-4.0-1.2","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","true","2","2","ability","586","negative","废物","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","40","533398","0.0-6.0-0.0-4.0-0.3","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"492","<p style=""color:white; font-size: 35px;"">精干</p>","i","categorize-html","41","533894","0.0-6.0-0.0-4.0-1.3","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","true","2","2","ability","492","positive","精干","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","42","534149","0.0-6.0-0.0-4.0-0.4","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"511","<p style=""color:white; font-size: 35px;"">愚钝</p>","e","categorize-html","43","534664","0.0-6.0-0.0-4.0-1.4","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","true","2","2","ability","511","negative","愚钝","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","44","534923","0.0-6.0-0.0-4.0-0.5","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"596","<p style=""color:white; font-size: 35px;"">拙笨</p>","e","categorize-html","45","535523","0.0-6.0-0.0-4.0-1.5","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","true","2","2","ability","596","negative","拙笨","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","46","535776","0.0-6.0-0.0-4.0-0.6","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"497","<p style=""color:white; font-size: 35px;"">高效</p>","i","categorize-html","47","536278","0.0-6.0-0.0-4.0-1.6","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","true","2","2","ability","497","positive","高效","","","","","","","","","","","","","","",""
"null","","null","html-keyboard-response","48","536531","0.0-6.0-0.0-4.0-0.7","3","4","4","3","3","3","3","1","3","4","5","4","2","4","4","5","5","4","4","4","4","4","4","5","4","4","4","5","4","1","0","1","1","0","1","1","0","1","1","1","0","1","0","1","5","2","4","2","5","4","4","4","5","4","763807579603472386","刘","403","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
