"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","swb_1","swb_2","swb_3","swb_4","swb_5","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","trap2","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","subj_idx","friend_name","ParticipantID","Sex","Word","Word2","value","success","timeout","failed_images","failed_audio","failed_video","user_agent","responses","item_order","radio_event_ids","radio_event_times","key_event_times","mouse_event_times","straightlining","zigzagging","honeypot","task_id","screen_id","time_stamp","response_type","key_press","avg_frame_time","center_x","center_y","person","word","valence","domain","math","correct_response","correct","status","view_history","identity","duration","Image","condition","question_order","trap2_item"
"6636","
   <p><div style='color:white; font-size: 25px'>您好，欢迎参加本次实验。</div></p>
   <p><div style='color:white; font-size: 25px'>为充分保障您的权利，请确保您已经知晓并同意《参与实验同意书》以及《数据公开知情同意书》。</div></p>
   <p><div style='color:white; font-size: 25px'>如果您未见过上述内容，请咨询实验员。</div></p>
   <p style='color:white; font-size: 25px'>如果您选择继续实验，则表示您已经清楚两份知情同意书的内容并同意。</p>
   <p><div style = ""color: pink;font-size:30px;"">请确保您记得day0的实验编号，您将在本次实验输入该编号，若您忘记，请咨询实验员后作答。</div></p>
   <p><div style = ""color:lightblue;font-size:25px;"">请您尽可能认真地作答，我们将依据您在各问卷和按键任务中的作答质量发放报酬。</div></p>
   <p> <div style = ""color: green""><按空格键至下页></div> </p>
   "," ","html-keyboard-response","0","6644","0.0-0.0","5","4","5","5","6","5","4","4","4","4","5","-2","-1","1","1","-1","0","1","0","5","5","4","4","5","4","4","5","4","4","6","5","3","6","4","5","5","4","6","5","3","6","5","4","2","5","3","3","2","1","5","3","6","3","3","6","4","4","5","4","2","5","6","5","3","6","5","5","6","5","5","6","4","5","6","5","5","6","3","5","790191134524710914","黄","6","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","call-function","1","6648","0.0-1.0-0.0","5","4","5","5","6","5","4","4","4","4","5","-2","-1","1","1","-1","0","1","0","5","5","4","4","5","4","4","5","4","4","6","5","3","6","4","5","5","4","6","5","3","6","5","4","2","5","3","3","2","1","5","3","6","3","3","6","4","4","5","4","2","5","6","5","3","6","5","5","6","5","5","6","4","5","6","5","5","6","3","5","790191134524710914","黄","6","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23560","","[{""name"":""Sex"",""value"":""0""},{""name"":""friend_name"",""value"":""黄""},{""name"":""ParticipantID"",""value"":""6""}]","survey-html-form","2","30211","0.0-1.0-1.0","5","4","5","5","6","5","4","4","4","4","5","-2","-1","1","1","-1","0","1","0","5","5","4","4","5","4","4","5","4","4","6","5","3","6","4","5","5","4","6","5","3","6","5","4","2","5","3","3","2","1","5","3","6","3","3","6","4","4","5","4","2","5","6","5","3","6","5","5","6","5","5","6","4","5","6","5","5","6","3","5","790191134524710914","黄","6","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","preload","3","30589","0.0-2.0","5","4","5","5","6","5","4","4","4","4","5","-2","-1","1","1","-1","0","1","0","5","5","4","4","5","4","4","5","4","4","6","5","3","6","4","5","5","4","6","5","3","6","5","4","2","5","3","3","2","1","5","3","6","3","3","6","4","4","5","4","2","5","6","5","3","6","5","5","6","5","5","6","4","5","6","5","5","6","3","5","790191134524710914","黄","6","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","fullscreen","4","32193","0.0-3.0","5","4","5","5","6","5","4","4","4","4","5","-2","-1","1","1","-1","0","1","0","5","5","4","4","5","4","4","5","4","4","6","5","3","6","4","5","5","4","6","5","3","6","5","4","2","5","3","3","2","1","5","3","6","3","3","6","4","4","5","4","2","5","6","5","3","6","5","5","6","5","5","6","4","5","6","5","5","6","3","5","790191134524710914","黄","6","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","true","","","","","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33604.599999997765","","{""Q01"":""5"",""Q02"":""4"",""Q03"":""5"",""Q04"":""5"",""Q05"":""6""}","survey-template","5","65807","0.0-4.0","5","4","5","5","6","5","4","4","4","4","5","-2","-1","1","1","-1","0","1","0","5","5","4","4","5","4","4","5","4","4","6","5","3","6","4","5","5","4","6","5","3","6","5","4","2","5","3","3","2","1","5","3","6","3","3","6","4","4","5","4","2","5","6","5","3","6","5","5","6","5","5","6","4","5","6","5","5","6","3","5","790191134524710914","黄","6","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","","","","","","","{""Q01"":""5"",""Q02"":""4"",""Q03"":""5"",""Q04"":""5"",""Q05"":""6""}","[0,1,2,3,4]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05""]","[21977.699999999255,23873.599999997765,25241.300000000745,27913.199999999255,29177.199999999255]","[]","[21977.699999999255,23873.599999997765,25241.300000000745,27913.199999999255,29177.199999999255,33601.199999999255]","0.6","0.75","0","","","","","","","","","","","","","","","","","","","","","","",""
"22908.800000000745","","{""Q01"":""5"",""Q02"":""4"",""Q03"":""4"",""Q04"":""4"",""Q05"":""4"",""Q06"":""5""}","survey-template","6","88733","0.0-5.0","5","4","5","5","6","5","4","4","4","4","5","-2","-1","1","1","-1","0","1","0","5","5","4","4","5","4","4","5","4","4","6","5","3","6","4","5","5","4","6","5","3","6","5","4","2","5","3","3","2","1","5","3","6","3","3","6","4","4","5","4","2","5","6","5","3","6","5","5","6","5","5","6","4","5","6","5","5","6","3","5","790191134524710914","黄","6","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","","","","","","","{""Q01"":""5"",""Q02"":""4"",""Q03"":""4"",""Q04"":""4"",""Q05"":""4"",""Q06"":""5""}","[0,1,2,3,4,5]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06""]","[2610.900000002235,4514.900000002235,6154.900000002235,7626.60000000149,8722.800000000745,9970.60000000149]","[]","[2610.900000002235,4514.900000002235,6154.900000002235,7626.60000000149,8722.800000000745,9970.60000000149,22906.60000000149]","0.5","0","0","","","","","","","","","","","","","","","","","","","","","","",""
"22290.699999999255","","{""Q01"":""-2"",""Q02"":""-1"",""Q03"":""1"",""Q04"":""1"",""Q05"":""-1"",""Q06"":""0"",""Q07"":""1"",""Q08"":""0""}","survey-template","7","111039","0.0-6.0","5","4","5","5","6","5","4","4","4","4","5","-2","-1","1","1","-1","0","1","0","5","5","4","4","5","4","4","5","4","4","6","5","3","6","4","5","5","4","6","5","3","6","5","4","2","5","3","3","2","1","5","3","6","3","3","6","4","4","5","4","2","5","6","5","3","6","5","5","6","5","5","6","4","5","6","5","5","6","3","5","790191134524710914","黄","6","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","","","","","","","{""Q01"":""-2"",""Q02"":""-1"",""Q03"":""1"",""Q04"":""1"",""Q05"":""-1"",""Q06"":""0"",""Q07"":""1"",""Q08"":""0""}","[0,1,2,3,4,5,6,7]","[""Q01"",""Q02"",""Q03"",""Q04"",""Q05"",""Q06"",""Q07"",""Q08""]","[2815.39999999851,5023.300000000745,6615.5,8279.199999999255,9063.300000000745,10735.300000000745,12023.199999999255,14311.099999997765]","[]","[2815.39999999851,5023.300000000745,6615.5,8279.199999999255,9063.300000000745,10735.300000000745,12023.199999999255,13807.300000000745,14311.099999997765,22287.39999999851]","0.375","0.5714285714285714","0","","","","","","","","","","","","","","","","","","","","","","",""
"44446","
    <p><div style='color:white;font-size:35px; line-height:20px;'>词汇评估任务</div></p><br>
    <p><div style='color:white;font-size:25px; line-height:20px;'>请再次回忆该亲密的朋友，你们至少2年前就认识了，并且最近2年经常见面。</div></p>
    <p><div style='color:white;font-size:25px; line-height:20px;'>在本实验中，您将会看到一些形容词。</div></p>
    <p><div style='color:yellow;font-size:25px; line-height:20px;'>您的任务是判断这些形容词是否符合对您自己或您的朋友的描述。</div></p><p style='font-size:35px'>符合按<span style=""color:lightgreen""> f 键</span>，不符合按<span style=""color:red""> j 键</span></p>","0","html-button-response","8","155499","0.0-7.0-0.0","5","4","5","5","6","5","4","4","4","4","5","-2","-1","1","1","-1","0","1","0","5","5","4","4","5","4","4","5","4","4","6","5","3","6","4","5","5","4","6","5","3","6","5","4","2","5","3","3","2","1","5","3","6","3","3","6","4","4","5","4","2","5","6","5","3","6","5","5","6","5","5","6","4","5","6","5","5","6","3","5","790191134524710914","黄","6","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","","","","","","","","","","","","","","","","SRET_EW","EW_instructions","Tue Jan 30 2024 15:20:00 GMT+0800 (中国标准时间)","","","","","","","","","","","","","","","","","","","",""
"989","","j","psychophysics","9","157521","0.0-7.0-1.0-0.0","5","4","5","5","6","5","4","4","4","4","5","-2","-1","1","1","-1","0","1","0","5","5","4","4","5","4","4","5","4","4","6","5","3","6","4","5","5","4","6","5","3","6","5","4","2","5","3","3","2","1","5","3","6","3","3","6","4","4","5","4","2","5","6","5","3","6","5","5","6","5","5","6","4","5","6","5","5","6","3","5","790191134524710914","黄","6","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","","","","","","","no","","","","","","","","","SRET_EW","EW_practice","","key","j","16.94604201680695","683","380","朋友","徇私","Negative","morality","","","","","","","","","","",""
"936","","f","psychophysics","10","159465","0.0-7.0-1.0-0.1","5","4","5","5","6","5","4","4","4","4","5","-2","-1","1","1","-1","0","1","0","5","5","4","4","5","4","4","5","4","4","6","5","3","6","4","5","5","4","6","5","3","6","5","4","2","5","3","3","2","1","5","3","6","3","3","6","4","4","5","4","2","5","6","5","3","6","5","5","6","5","5","6","4","5","6","5","5","6","3","5","790191134524710914","黄","6","Male","[""坏我"",""好我"",""好他"",""坏他""]","[""弱我"",""强我"",""强他"",""弱他""]","","","","","","","","yes","","","","","","","","","SRET_EW","EW_practice","","key","f","16.665715517241363","683","380","朋友","忠实","Positive","morality","","","","","","","","","","",""
