"X","ParticipantID","Sex","task_id","screen_id","person","valence","domain","word","math","correct_response","identity","response","responses","rt","correct","con","ID"
1,598,"Female","SRET_EW","EW_instructions","","","","","",NA,"","0","","26085",NA,"__","phase_019_subj_43"
2,598,"Female","SRET_EW","EW_practice","friend","Positive","morality","忠实","",NA,"","f","yes","784",NA,"friend_Positive_morality","phase_019_subj_43"
3,598,"Female","SRET_EW","EW_practice","self","Negative","ability","刻板","",NA,"","j","no","993",NA,"self_Negative_ability","phase_019_subj_43"
4,598,"Female","SRET_EW","EW_practice","friend","Negative","morality","徇私","",NA,"","j","no","1056",NA,"friend_Negative_morality","phase_019_subj_43"
5,598,"Female","SRET_EW","EW_practice","self","Positive","ability","严谨","",NA,"","f","yes","795",NA,"self_Positive_ability","phase_019_subj_43"
6,598,"Female","SRET_EW","prac_instructions","","","","","",NA,"","0","","19815",NA,"__","phase_019_subj_43"
7,598,"Female","SRET","EW_formal","friend","Positive","ability","务实","",NA,"","f","yes","910",NA,"friend_Positive_ability","phase_019_subj_43"
8,598,"Female","SRET","EW_formal","friend","Negative","ability","迷糊","",NA,"","j","no","676",NA,"friend_Negative_ability","phase_019_subj_43"
9,598,"Female","SRET","EW_formal","self","Positive","morality","坚贞","",NA,"","f","yes","808",NA,"self_Positive_morality","phase_019_subj_43"
10,598,"Female","SRET","EW_formal","self","Negative","morality","说谎","",NA,"","j","no","651",NA,"self_Negative_morality","phase_019_subj_43"
11,598,"Female","SRET","EW_formal","self","Positive","ability","敏捷","",NA,"","f","yes","714",NA,"self_Positive_ability","phase_019_subj_43"
12,598,"Female","SRET","EW_formal","friend","Positive","ability","全才","",NA,"","f","yes","966",NA,"friend_Positive_ability","phase_019_subj_43"
13,598,"Female","SRET","EW_formal","friend","Positive","ability","自律","",NA,"","f","yes","790",NA,"friend_Positive_ability","phase_019_subj_43"
14,598,"Female","SRET","EW_formal","self","Negative","morality","无耻","",NA,"","j","no","700",NA,"self_Negative_morality","phase_019_subj_43"
15,598,"Female","SRET","EW_formal","self","Positive","ability","博识","",NA,"","f","yes","888",NA,"self_Positive_ability","phase_019_subj_43"
